time_chanNI9205_2,PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2
1.7758758497787633e+18,-276.02386474609375,-287.7530517578125,-282.92340087890625,-271.4241943359375,-297.1824035644531,-262.6847839355469,-284.7632751464844,-277.8637390136719,108.25556945800781,43.30222702026367,43.30222702026367,-300.3035583496094
1.7758758497797637e+18,-299.02227783203125,-275.33392333984375,-287.2930908203125,-315.8111267089844,-277.1737976074219,-302.7020263671875,-287.0631103515625,-273.2640686035156,108.25556945800781,43.30222702026367,43.30222702026367,-300.3189697265625
1.7758758497807642e+18,-286.8331298828125,-305.92181396484375,-307.7616882324219,-293.0426940917969,-268.89434814453125,-280.6235656738281,-285.4532165527344,-313.28131103515625,108.25556945800781,43.30222702026367,43.30222702026367,-299.70294189453125
1.7758758497817646e+18,-308.4516296386719,-313.05133056640625,-286.3731689453125,-283.61334228515625,-295.112548828125,-310.7514953613281,-300.4021911621094,-287.9830322265625,108.25556945800781,43.30222702026367,43.30222702026367,-301.4432373046875
1.7758758497827653e+18,-297.64239501953125,-307.3017272949219,-316.0411376953125,-314.2012634277344,-293.732666015625,-286.3731689453125,-271.8841552734375,-293.0426940917969,108.25556945800781,43.30222702026367,43.30222702026367,-299.471923828125
1.7758758497837658e+18,-279.24365234375,-306.15179443359375,-319.2608947753906,-326.3904113769531,-299.9422302246094,-280.6235656738281,-287.2930908203125,-305.46185302734375,108.25556945800781,43.30222702026367,43.30222702026367,-300.1033630371094
1.7758758497847662e+18,-319.4908752441406,-331.4500732421875,-310.29150390625,-298.79229736328125,-279.93359375,-306.61175537109375,-304.77191162109375,-319.2608947753906,108.25556945800781,43.30222702026367,43.30222702026367,-300.45758056640625
1.7758758497857664e+18,-289.1329650878906,-311.4414367675781,-333.0599670410156,-319.0309143066406,-285.6831970214844,-295.5725402832031,-310.7514953613281,-313.28131103515625,108.25556945800781,43.30222702026367,43.30222702026367,-299.9493408203125
1.7758758497867663e+18,-303.1620178222656,-324.780517578125,-309.1416015625,-307.7616882324219,-320.87078857421875,-313.28131103515625,-274.8739318847656,-299.9422302246094,108.25556945800781,43.30222702026367,43.30222702026367,-302.3826599121094
1.7758758497877665e+18,-293.2726745605469,-283.38336181640625,-313.97125244140625,-323.1706237792969,-285.2232360839844,-300.4021911621094,-308.681640625,-285.6831970214844,108.25556945800781,43.30222702026367,43.30222702026367,-299.65673828125
1.7758758497887665e+18,-300.1722106933594,-290.97283935546875,-288.4430236816406,-320.64080810546875,-300.6321716308594,-281.3135070800781,-282.69342041015625,-304.5419006347656,108.25556945800781,43.30222702026367,43.30222702026367,-299.2563171386719
1.7758758497897667e+18,-280.6235656738281,-295.112548828125,-304.0819396972656,-312.82135009765625,-285.2232360839844,-273.7240295410156,-281.0835266113281,-308.4516296386719,108.25556945800781,43.30222702026367,43.30222702026367,-299.4873352050781
1.7758758497907666e+18,-286.3731689453125,-285.4532165527344,-297.41241455078125,-306.61175537109375,-298.79229736328125,-280.8535461425781,-255.09530639648438,-264.524658203125,108.25556945800781,43.30222702026367,43.30222702026367,-298.9637145996094
