time_chanNI9264_1,ER_N2_06_state,ER_GO2_03_state,Accel_state
1.7764685531292419e+18,0.0,0.0,0.0
1.776468553136965e+18,0.0,0.0,0.0
1.7764685531439324e+18,0.0,0.0,0.0
1.7764685531510013e+18,0.0,0.0,0.0
1.7764685531582141e+18,0.0,0.0,0.0
1.776468553166544e+18,0.0,0.0,0.0
1.7764685531734979e+18,0.0,0.0,0.0
1.776468553180498e+18,0.0,0.0,0.0
1.7764685531877993e+18,0.0,0.0,0.0
1.776468553195021e+18,0.0,0.0,0.0
1.776468553202466e+18,0.0,0.0,0.0
1.7764685532097265e+18,0.0,0.0,0.0
1.7764685532170435e+18,0.0,0.0,0.0
1.776468553224746e+18,0.0,0.0,0.0
1.776468553232677e+18,0.0,0.0,0.0
1.7764685532397458e+18,0.0,0.0,0.0
1.776468553247525e+18,0.0,0.0,0.0
1.776468553254764e+18,0.0,0.0,0.0
1.7764685532668493e+18,0.0,0.0,0.0
1.7764685532748867e+18,0.0,0.0,0.0
1.7764685532818952e+18,0.0,0.0,0.0
1.7764685532897608e+18,0.0,0.0,0.0
1.7764685532973435e+18,0.0,0.0,0.0
1.776468553304364e+18,0.0,0.0,0.0
1.7764685533119089e+18,0.0,0.0,0.0
1.7764685533193439e+18,0.0,0.0,0.0
1.7764685533263442e+18,0.0,0.0,0.0
