time_chanNI9213_1,TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07
1.7758738900274404e+18,2295.563232421875,21.88966178894043,2295.563232421875,2295.563232421875,2295.563232421875,2295.563232421875,2295.563232421875,23.906877517700195,2295.563232421875,2295.563232421875,2295.563232421875,2295.563232421875,2295.563232421875,2295.563232421875
1.7758738900399396e+18,2295.408935546875,21.81837272644043,2295.408935546875,2295.408935546875,2295.408935546875,2295.408935546875,2295.408935546875,23.83202362060547,2295.408935546875,2295.408935546875,2295.408935546875,2295.408935546875,2295.408935546875,2295.408935546875
1.7758738900524385e+18,2295.56689453125,21.7567138671875,2295.56689453125,2295.56689453125,2295.56689453125,2295.56689453125,2295.56689453125,23.87992286682129,2295.56689453125,2295.56689453125,2295.56689453125,2295.56689453125,2295.56689453125,2295.56689453125
1.7758738900649377e+18,2295.330322265625,21.763111114501953,2295.330322265625,2295.330322265625,2295.330322265625,2295.330322265625,2295.330322265625,23.74060821533203,2295.330322265625,2295.330322265625,2295.330322265625,2295.330322265625,2295.330322265625,2295.330322265625
1.7758738900774367e+18,2295.49658203125,21.817607879638672,2295.49658203125,2295.49658203125,2295.49658203125,2295.49658203125,2295.49658203125,23.78784942626953,2295.49658203125,2295.49658203125,2295.49658203125,2295.49658203125,2295.49658203125,2295.49658203125
1.7758738900899356e+18,2295.3125,21.75709342956543,2295.3125,2295.3125,2295.3125,2295.3125,2295.3125,23.7512264251709,2295.3125,2295.3125,2295.3125,2295.3125,2295.3125,2295.3125
1.7758738901024346e+18,2295.67333984375,21.94041633605957,2295.67333984375,2295.67333984375,2295.67333984375,2295.67333984375,2295.67333984375,23.969778060913086,2295.67333984375,2295.67333984375,2295.67333984375,2295.67333984375,2295.67333984375,2295.67333984375
1.7758738901149335e+18,2295.49072265625,21.778478622436523,2295.49072265625,2295.49072265625,2295.49072265625,2295.49072265625,2295.49072265625,23.8021297454834,2295.49072265625,2295.49072265625,2295.49072265625,2295.49072265625,2295.49072265625,2295.49072265625
1.7758738901274342e+18,2295.457275390625,21.75503158569336,2295.457275390625,2295.457275390625,2295.457275390625,2295.457275390625,2295.457275390625,23.857925415039062,2295.457275390625,2295.457275390625,2295.457275390625,2295.457275390625,2295.457275390625,2295.457275390625
1.775873890139935e+18,2295.5078125,21.77524757385254,2295.5078125,2295.5078125,2295.5078125,2295.5078125,2295.5078125,23.851551055908203,2295.5078125,2295.5078125,2295.5078125,2295.5078125,2295.5078125,2295.5078125
1.7758738901524357e+18,2295.57568359375,21.821678161621094,2295.57568359375,2295.57568359375,2295.57568359375,2295.57568359375,2295.57568359375,23.909900665283203,2295.57568359375,2295.57568359375,2295.57568359375,2295.57568359375,2295.57568359375,2295.57568359375
1.7758738901649364e+18,2295.40478515625,21.716062545776367,2295.40478515625,2295.40478515625,2295.40478515625,2295.40478515625,2295.40478515625,23.788549423217773,2295.40478515625,2295.40478515625,2295.40478515625,2295.40478515625,2295.40478515625,2295.40478515625
1.7758738901774354e+18,2295.507568359375,21.882287979125977,2295.507568359375,2295.507568359375,2295.507568359375,2295.507568359375,2295.507568359375,23.886817932128906,2295.507568359375,2295.507568359375,2295.507568359375,2295.507568359375,2295.507568359375,2295.507568359375
1.7758738901899343e+18,2295.450927734375,21.854124069213867,2295.450927734375,2295.450927734375,2295.450927734375,2295.450927734375,2295.450927734375,23.85224151611328,2295.450927734375,2295.450927734375,2295.450927734375,2295.450927734375,2295.450927734375,2295.450927734375
1.775873890202433e+18,2295.53662109375,21.93399429321289,2295.53662109375,2295.53662109375,2295.53662109375,2295.53662109375,2295.53662109375,23.79574203491211,2295.53662109375,2295.53662109375,2295.53662109375,2295.53662109375,2295.53662109375,2295.53662109375
1.775873890214932e+18,2295.432373046875,21.859817504882812,2295.432373046875,2295.432373046875,2295.432373046875,2295.432373046875,2295.432373046875,23.77526092529297,2295.432373046875,2295.432373046875,2295.432373046875,2295.432373046875,2295.432373046875,2295.432373046875
1.7758738902274317e+18,2295.633056640625,21.90367317199707,2295.633056640625,2295.633056640625,2295.633056640625,2295.633056640625,2295.633056640625,23.884614944458008,2295.633056640625,2295.633056640625,2295.633056640625,2295.633056640625,2295.633056640625,2295.633056640625
1.7758738902399314e+18,2295.36083984375,21.744361877441406,2295.36083984375,2295.36083984375,2295.36083984375,2295.36083984375,2295.36083984375,23.72627830505371,2295.36083984375,2295.36083984375,2295.36083984375,2295.36083984375,2295.36083984375,2295.36083984375
1.775873890252431e+18,2295.591796875,21.891645431518555,2295.591796875,2295.591796875,2295.591796875,2295.591796875,2295.591796875,23.891542434692383,2295.591796875,2295.591796875,2295.591796875,2295.591796875,2295.591796875,2295.591796875
1.775873890264931e+18,2295.64599609375,21.90921974182129,2295.64599609375,2295.64599609375,2295.64599609375,2295.64599609375,2295.64599609375,23.96103286743164,2295.64599609375,2295.64599609375,2295.64599609375,2295.64599609375,2295.64599609375,2295.64599609375
1.7758738902774313e+18,2295.497314453125,21.891250610351562,2295.497314453125,2295.497314453125,2295.497314453125,2295.497314453125,2295.497314453125,23.827190399169922,2295.497314453125,2295.497314453125,2295.497314453125,2295.497314453125,2295.497314453125,2295.497314453125
