time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.775873889609833e+18,-374.9422302246094,-1249.4969482421875,-375.032470703125,-75.03839111328125,-500.3370361328125,-375.2808532714844,-379.8641357421875,-375.47027587890625
1.775873889610833e+18,-375.0960998535156,-1251.4459228515625,-374.6323547363281,-74.98918151855469,-500.2960205078125,-374.880859375,-368.41339111328125,-375.47027587890625
1.7758738896118328e+18,-374.8807067871094,-1251.03564453125,-375.032470703125,-74.97687530517578,-500.1319885253906,-374.8500671386719,-361.9492492675781,-375.4087829589844
1.775873889612833e+18,-375.0960998535156,-1250.6253662109375,-374.8785705566406,-74.98918151855469,-500.5421142578125,-374.97314453125,-370.3834228515625,-375.50103759765625
1.775873889613833e+18,-374.81915283203125,-1250.0098876953125,-375.37103271484375,-74.9645767211914,-499.8448791503906,-375.2808532714844,-376.13958740234375,-374.5784912109375
1.775873889614833e+18,-374.9114685058594,-1250.420166015625,-375.37103271484375,-75.08760070800781,-500.2960205078125,-375.2808532714844,-378.54052734375,-374.76300048828125
1.7758738896158328e+18,-374.8807067871094,-1249.9073486328125,-374.8785705566406,-74.98302459716797,-500.0909729003906,-374.72698974609375,-369.15216064453125,-375.13201904296875
1.7758738896168328e+18,-375.0960998535156,-1249.7021484375,-374.6323547363281,-74.95841979980469,-500.1319885253906,-375.0346984863281,-379.8025817871094,-375.3165283203125
1.7758738896178327e+18,-375.1883850097656,-1249.7021484375,-375.1863708496094,-75.06914520263672,-499.76287841796875,-375.0654602050781,-383.52716064453125,-374.7015075683594
1.7758738896188326e+18,-374.8807067871094,-1250.215087890625,-375.0632629394531,-74.9399642944336,-500.2550354003906,-375.2500915527344,-369.92169189453125,-375.2857971191406
1.7758738896198326e+18,-375.31146240234375,-1249.599609375,-374.8785705566406,-75.02608489990234,-499.76287841796875,-374.5116271972656,-378.54052734375,-375.19354248046875
1.7758738896208328e+18,-374.84991455078125,-1248.5738525390625,-374.7247009277344,-74.97687530517578,-499.55780029296875,-374.7577819824219,-369.70623779296875,-374.8860168457031
