time_chanNI9203_2,PT_N2_12_2,PT_N2_08,PT_LO2_07,PT_N2_15,PT_N2_16,PT_N2_17,PT_FU_01_2,PT_GO2_05
1.7758738896179238e+18,-374.572265625,-1250.40283203125,-375.08935546875,-74.97503662109375,-75.03003692626953,-75.04766082763672,-499.6630554199219,-375.0257263183594
1.7758738896189238e+18,-375.3097229003906,-1249.992919921875,-374.7511291503906,-75.00577545166016,-74.9808349609375,-74.93690490722656,-500.2372741699219,-375.08721923828125
1.7758738896199237e+18,-374.84881591796875,-1249.7879638671875,-375.3353271484375,-74.9873275756836,-74.96853637695312,-75.0107421875,-499.6630554199219,-374.59515380859375
1.7758738896209236e+18,-374.94097900390625,-1249.173095703125,-374.7511291503906,-74.98118591308594,-74.94393920898438,-74.93075561523438,-499.6630554199219,-374.8104248046875
1.7758738896219236e+18,-375.37115478515625,-1250.7103271484375,-375.1200866699219,-75.04267120361328,-75.0484848022461,-75.0107421875,-500.3603210449219,-375.2717590332031
1.7758738896229235e+18,-375.15606689453125,-1249.7879638671875,-374.9971008300781,-75.0303726196289,-74.98699188232422,-74.97382354736328,-500.3193054199219,-375.333251953125
1.7758738896239235e+18,-375.0946350097656,-1250.6077880859375,-375.1200866699219,-75.04882049560547,-75.03618621826172,-74.9922866821289,-499.5810546875,-374.5028991699219
1.7758738896249234e+18,-375.1867980957031,-1250.3004150390625,-374.8433837890625,-75.00577545166016,-75.05463409423828,-74.96151733398438,-499.9501647949219,-375.425537109375
1.7758738896259233e+18,-374.84881591796875,-1250.812744140625,-375.21234130859375,-74.96888732910156,-75.00543975830078,-75.05381774902344,-500.1962585449219,-374.6874084472656
1.7758738896269233e+18,-374.9717102050781,-1249.275634765625,-374.9971008300781,-75.04267120361328,-74.96238708496094,-74.9676742553711,-499.9911804199219,-375.425537109375
1.7758738896279232e+18,-375.1867980957031,-1249.3780517578125,-374.9971008300781,-75.04267120361328,-74.95008850097656,-74.9922866821289,-500.2372741699219,-374.7489318847656
1.7758738896289231e+18,-375.4018859863281,-1249.3780517578125,-374.8126220703125,-75.01192474365234,-74.96853637695312,-74.93690490722656,-500.2372741699219,-375.08721923828125
