time_chanNI9203_1,PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
1.7758752981248028e+18,-374.81915283203125,-1250.420166015625,-374.7554626464844,-74.9399642944336,-500.4600830078125,-375.0346984863281,-369.9832458496094,-375.47027587890625
1.7758752981258028e+18,-375.21917724609375,-1251.3433837890625,-375.1863708496094,-74.98302459716797,-499.55780029296875,-374.66546630859375,-372.4150085449219,-375.3165283203125
1.775875298126803e+18,-374.81915283203125,-1250.0098876953125,-375.1863708496094,-75.05068969726562,-500.4600830078125,-375.2808532714844,-383.52716064453125,-375.1012878417969
1.775875298127803e+18,-375.1883850097656,-1249.1893310546875,-375.0632629394531,-75.01378631591797,-499.47576904296875,-375.2193298339844,-380.78759765625,-374.9167785644531
1.7758752981288028e+18,-374.81915283203125,-1249.1893310546875,-375.37103271484375,-75.00148010253906,-499.9679260253906,-375.58856201171875,-377.4324035644531,-374.82452392578125
1.775875298129803e+18,-375.0037841796875,-1250.7279052734375,-374.6015930175781,-74.98918151855469,-500.2960205078125,-374.69622802734375,-361.0873718261719,-375.16278076171875
1.775875298130803e+18,-375.3422546386719,-1250.83056640625,-374.8785705566406,-74.97687530517578,-499.55780029296875,-375.15777587890625,-379.55633544921875,-375.19354248046875
1.775875298131803e+18,-374.9422302246094,-1248.7789306640625,-375.3094787597656,-75.01378631591797,-499.8448791503906,-375.4346923828125,-382.4497985839844,-374.79376220703125
1.775875298132803e+18,-374.9422302246094,-1249.086669921875,-374.8785705566406,-75.00763702392578,-500.4600830078125,-375.2808532714844,-373.6462707519531,-374.5784912109375
1.775875298133803e+18,-375.1268615722656,-1250.6253662109375,-375.0632629394531,-74.99533081054688,-499.63983154296875,-374.5423889160156,-367.4283752441406,-374.8552551269531
1.775875298134803e+18,-374.6960754394531,-1250.93310546875,-375.0632629394531,-74.98918151855469,-500.5831298828125,-374.8193054199219,-369.7985534667969,-375.2550354003906
1.7758752981358031e+18,-375.21917724609375,-1250.1124267578125,-374.8785705566406,-75.03839111328125,-500.5010986328125,-374.8193054199219,-372.5073547363281,-375.5625305175781
1.775875298136803e+18,-374.7268371582031,-1249.4969482421875,-375.0940246582031,-75.02608489990234,-499.59881591796875,-374.880859375,-378.0172424316406,-375.009033203125
1.775875298137803e+18,-374.6960754394531,-1250.83056640625,-375.12481689453125,-74.98918151855469,-500.2550354003906,-375.4346923828125,-368.1671447753906,-375.0705261230469
1.7758752981388032e+18,-374.6960754394531,-1250.6253662109375,-375.0632629394531,-74.97687530517578,-500.5010986328125,-375.15777587890625,-366.90509033203125,-375.0397644042969
1.7758752981398031e+18,-374.7575988769531,-1248.5738525390625,-375.001708984375,-75.02608489990234,-500.5831298828125,-375.15777587890625,-369.15216064453125,-374.82452392578125
1.775875298140803e+18,-375.0653076171875,-1248.984130859375,-374.7862548828125,-75.02608489990234,-500.5421142578125,-375.58856201171875,-378.509765625,-374.82452392578125
1.7758752981418033e+18,-374.8807067871094,-1250.6253662109375,-374.7554626464844,-74.9522705078125,-500.4190673828125,-375.0039367675781,-369.8601379394531,-375.50103759765625
1.7758752981428032e+18,-374.84991455078125,-1250.0098876953125,-375.0940246582031,-74.9338150024414,-500.2960205078125,-375.09625244140625,-369.15216064453125,-375.47027587890625
1.7758752981438031e+18,-375.24993896484375,-1249.599609375,-375.032470703125,-75.08145141601562,-499.76287841796875,-374.7885437011719,-378.1095886230469,-374.82452392578125
1.7758752981448033e+18,-375.0960998535156,-1249.1893310546875,-375.0632629394531,-75.04454040527344,-499.59881591796875,-375.0039367675781,-381.09539794921875,-374.82452392578125
1.7758752981458033e+18,-375.31146240234375,-1248.881591796875,-375.001708984375,-75.03224182128906,-499.76287841796875,-374.69622802734375,-383.52716064453125,-374.947509765625
1.7758752981468032e+18,-375.28070068359375,-1249.7021484375,-374.8785705566406,-75.06299591064453,-500.3780517578125,-374.7577819824219,-373.2768859863281,-375.50103759765625
1.7758752981478034e+18,-374.8807067871094,-1250.0098876953125,-375.37103271484375,-75.04454040527344,-499.76287841796875,-374.5423889160156,-365.9200744628906,-375.0705261230469
1.7758752981488033e+18,-374.8807067871094,-1250.5228271484375,-374.8785705566406,-74.97687530517578,-500.4600830078125,-374.7885437011719,-375.6778564453125,-375.2550354003906
1.7758752981498033e+18,-375.31146240234375,-1249.599609375,-375.0632629394531,-75.07530212402344,-499.59881591796875,-374.9423828125,-380.69525146484375,-374.9167785644531
1.7758752981508035e+18,-375.31146240234375,-1250.7279052734375,-374.8478088378906,-74.97687530517578,-499.80389404296875,-375.2500915527344,-380.11041259765625,-375.3165283203125
1.7758752981518034e+18,-374.8807067871094,-1248.881591796875,-374.90936279296875,-75.01378631591797,-500.5831298828125,-375.3116149902344,-374.26190185546875,-374.6092529296875
1.7758752981528033e+18,-375.1576232910156,-1251.03564453125,-375.3402404785156,-75.03224182128906,-500.5831298828125,-375.55780029296875,-381.0030822753906,-375.53179931640625
1.7758752981538035e+18,-375.1268615722656,-1251.3433837890625,-375.37103271484375,-75.03224182128906,-500.3370361328125,-375.3116149902344,-378.2019348144531,-375.13201904296875
1.7758752981548035e+18,-375.1268615722656,-1249.7021484375,-374.69390869140625,-74.9522705078125,-499.76287841796875,-374.8193054199219,-371.8609313964844,-375.19354248046875
1.7758752981558034e+18,-375.0653076171875,-1251.4459228515625,-375.0632629394531,-74.97687530517578,-499.80389404296875,-375.0346984863281,-380.14117431640625,-375.2550354003906
1.7758752981568036e+18,-375.0960998535156,-1250.6253662109375,-374.9401550292969,-75.00148010253906,-500.3370361328125,-374.66546630859375,-373.7693786621094,-375.2242736816406
1.7758752981578035e+18,-375.0345458984375,-1249.2918701171875,-375.15557861328125,-74.9707260131836,-499.63983154296875,-375.5270080566406,-375.21612548828125,-375.009033203125
