PT_N2_01,PT_N2_03,PT_N2_04,PT_N2_23,PT_GO2_01,PT_GO2_02,PT_H2_01,PT_H2_02,PT_GO2_04_2,PT_FU_05,PT_FU_06,PT_GO2_03_2
-88.126708984375,-89.7365951538086,-101.92576599121094,-94.1063003540039,-86.51681518554688,-98.24601745605469,-68.80802154541016,-85.13690948486328,108.25556945800781,43.30222702026367,43.30222702026367,-284.0249938964844
-83.52702331542969,-83.29703521728516,-77.54742431640625,-84.44696044921875,-80.7672119140625,-86.9767837524414,-62.598445892333984,-94.79624938964844,108.25556945800781,43.30222702026367,43.30222702026367,-285.3648681640625
-79.6172866821289,-82.1471176147461,-74.78761291503906,-89.27662658691406,-87.89672088623047,-80.07725524902344,-86.9767837524414,-72.71775817871094,108.25556945800781,43.30222702026367,43.30222702026367,-287.22833251953125
-79.15731811523438,-94.79624938964844,-78.92733764648438,-94.56626892089844,-91.57646942138672,-81.68714904785156,-89.27662658691406,-78.00739288330078,108.25556945800781,43.30222702026367,43.30222702026367,-287.2437438964844
-84.44696044921875,-96.17615509033203,-97.0960922241211,-85.36689758300781,-92.95637512207031,-98.70598602294922,-94.1063003540039,-79.15731811523438,108.25556945800781,43.30222702026367,43.30222702026367,-285.9346923828125
-72.2577896118164,-87.20677185058594,-93.18636322021484,-98.93596649169922,-110.2052001953125,-98.47599792480469,-93.64633178710938,-80.9971923828125,108.25556945800781,43.30222702026367,43.30222702026367,-288.106201171875
-93.18636322021484,-99.39593505859375,-99.62592315673828,-103.30567169189453,-92.03643798828125,-97.55606079101562,-89.04664611816406,-104.45559692382812,108.25556945800781,43.30222702026367,43.30222702026367,-287.2745361328125
-101.00582885742188,-110.43518829345703,-108.13534545898438,-95.4862060546875,-95.7161865234375,-80.7672119140625,-89.27662658691406,-104.45559692382812,108.25556945800781,43.30222702026367,43.30222702026367,-287.6595764160156
-91.57646942138672,-121.24444580078125,-97.0960922241211,-107.67537689208984,-94.3362808227539,-114.34491729736328,-81.68714904785156,-100.77584075927734,108.25556945800781,43.30222702026367,43.30222702026367,-287.2437438964844
-108.5953140258789,-107.90535736083984,-114.34491729736328,-100.77584075927734,-96.40614318847656,-100.08589172363281,-84.21697235107422,-108.5953140258789,108.25556945800781,43.30222702026367,43.30222702026367,-286.08868408203125
-106.06548309326172,-110.43518829345703,-89.7365951538086,-112.96501159667969,-91.80645751953125,-97.0960922241211,-89.7365951538086,-100.77584075927734,108.25556945800781,43.30222702026367,43.30222702026367,-286.7663269042969
-99.39593505859375,-104.91556549072266,-98.24601745605469,-93.64633178710938,-94.56626892089844,-88.81665802001953,-85.82686614990234,-97.55606079101562,108.25556945800781,43.30222702026367,43.30222702026367,-286.6739196777344
-99.16595458984375,-103.76564025878906,-78.00739288330078,-111.3551254272461,-73.6376953125,-88.356689453125,-86.9767837524414,-79.3873062133789,108.25556945800781,43.30222702026367,43.30222702026367,-286.78173828125
-97.55606079101562,-101.23580932617188,-80.30724334716797,-81.91712951660156,-83.52702331542969,-87.66674041748047,-91.57646942138672,-78.46736145019531,108.25556945800781,43.30222702026367,43.30222702026367,-285.70367431640625
-106.98542022705078,-88.356689453125,-87.66674041748047,-69.95794677734375,-64.43832397460938,-77.31744384765625,-67.42811584472656,-90.65653228759766,108.25556945800781,43.30222702026367,43.30222702026367,-285.9192810058594
-102.38573455810547,-87.43675231933594,-86.05684661865234,-83.98699188232422,-64.66830444335938,-75.0176010131836,-58.4587287902832,-86.51681518554688,108.25556945800781,43.30222702026367,43.30222702026367,-285.8268737792969
-88.58667755126953,-68.80802154541016,-90.19656372070312,-85.36689758300781,-78.46736145019531,-71.79782104492188,-83.75700378417969,-66.5081787109375,108.25556945800781,43.30222702026367,43.30222702026367,-284.9644470214844
-100.08589172363281,-78.69734954833984,-80.53722381591797,-92.03643798828125,-82.3770980834961,-69.95794677734375,-71.56783294677734,-85.36689758300781,108.25556945800781,43.30222702026367,43.30222702026367,-285.7652893066406
-64.8982925415039,-90.19656372070312,-84.44696044921875,-96.17615509033203,-74.55763244628906,-99.39593505859375,-64.43832397460938,-78.00739288330078,108.25556945800781,43.30222702026367,43.30222702026367,-285.61126708984375
-69.72795867919922,-88.126708984375,-90.88652038574219,-91.11650085449219,-79.6172866821289,-86.9767837524414,-84.44696044921875,-69.72795867919922,108.25556945800781,43.30222702026367,43.30222702026367,-285.6420593261719
-78.23738098144531,-106.06548309326172,-80.9971923828125,-98.01602935791016,-86.9767837524414,-91.80645751953125,-69.49797821044922,-90.19656372070312,108.25556945800781,43.30222702026367,43.30222702026367,-286.3197021484375
-104.45559692382812,-98.93596649169922,-102.38573455810547,-87.89672088623047,-83.29703521728516,-95.7161865234375,-86.9767837524414,-107.21540832519531,108.25556945800781,43.30222702026367,43.30222702026367,-287.2437438964844
-82.1471176147461,-100.08589172363281,-100.08589172363281,-105.60551452636719,-111.5851058959961,-103.07568359375,-94.56626892089844,-117.564697265625,108.25556945800781,43.30222702026367,43.30222702026367,-285.3956604003906
-104.2256088256836,-93.64633178710938,-97.55606079101562,-110.2052001953125,-102.845703125,-83.75700378417969,-99.85590362548828,-103.53565216064453,108.25556945800781,43.30222702026367,43.30222702026367,-286.2889099121094
-83.75700378417969,-112.50504302978516,-103.76564025878906,-113.42498016357422,-90.65653228759766,-86.9767837524414,-88.58667755126953,-106.29547119140625,108.25556945800781,43.30222702026367,43.30222702026367,-285.99627685546875
-104.91556549072266,-111.5851058959961,-85.59687805175781,-111.81509399414062,-101.92576599121094,-106.06548309326172,-76.39750671386719,-113.19499969482422,108.25556945800781,43.30222702026367,43.30222702026367,-288.1369934082031
-108.5953140258789,-113.19499969482422,-86.9767837524414,-99.62592315673828,-95.25621795654297,-114.80488586425781,-83.75700378417969,-100.54586029052734,108.25556945800781,43.30222702026367,43.30222702026367,-287.0127258300781
-111.5851058959961,-100.77584075927734,-88.126708984375,-100.54586029052734,-98.01602935791016,-86.9767837524414,-90.65653228759766,-102.61571502685547,108.25556945800781,43.30222702026367,43.30222702026367,-287.2745361328125
-104.45559692382812,-86.05684661865234,-100.77584075927734,-96.17615509033203,-92.49640655517578,-82.83706665039062,-71.33785247802734,-93.87631225585938,108.25556945800781,43.30222702026367,43.30222702026367,-286.3813171386719
-99.39593505859375,-85.13690948486328,-86.7468032836914,-73.6376953125,-74.32764434814453,-88.126708984375,-76.62748718261719,-107.90535736083984,108.25556945800781,43.30222702026367,43.30222702026367,-285.9654846191406
-95.7161865234375,-96.63612365722656,-74.78761291503906,-89.27662658691406,-65.81822967529297,-67.6581039428711,-72.02780151367188,-64.43832397460938,108.25556945800781,43.30222702026367,43.30222702026367,-285.6266784667969
-95.02623748779297,-102.15574645996094,-75.2475814819336,-88.58667755126953,-78.23738098144531,-94.1063003540039,-60.988555908203125,-79.6172866821289,108.25556945800781,43.30222702026367,43.30222702026367,-285.47265625
-75.93753814697266,-88.126708984375,-78.00739288330078,-105.37553405761719,-76.16751861572266,-81.91712951660156,-63.97835159301758,-92.72639465332031,108.25556945800781,43.30222702026367,43.30222702026367,-286.1965026855469
-81.22718048095703,-89.96658325195312,-73.17772674560547,-89.04664611816406,-84.67694091796875,-83.29703521728516,-58.918697357177734,-78.46736145019531,108.25556945800781,43.30222702026367,43.30222702026367,-285.9346923828125
-73.17772674560547,-83.75700378417969,-85.13690948486328,-94.56626892089844,-63.51838302612305,-94.56626892089844,-68.11807250976562,-80.9971923828125,108.25556945800781,43.30222702026367,43.30222702026367,-285.7498779296875
-89.96658325195312,-72.4877700805664,-85.82686614990234,-94.79624938964844,-88.356689453125,-69.26799011230469,-64.43832397460938,-83.52702331542969,108.25556945800781,43.30222702026367,43.30222702026367,-285.61126708984375
-74.09766387939453,-89.27662658691406,-89.27662658691406,-93.64633178710938,-70.87788391113281,-85.13690948486328,-81.91712951660156,-75.2475814819336,108.25556945800781,43.30222702026367,43.30222702026367,-285.0106506347656
-94.3362808227539,-101.92576599121094,-98.70598602294922,-85.82686614990234,-85.13690948486328,-81.22718048095703,-96.40614318847656,-96.17615509033203,108.25556945800781,43.30222702026367,43.30222702026367,-286.78173828125
-97.32608032226562,-105.37553405761719,-80.53722381591797,-113.42498016357422,-84.90692901611328,-93.41634368896484,-79.3873062133789,-101.00582885742188,108.25556945800781,43.30222702026367,43.30222702026367,-285.5804748535156
-94.56626892089844,-108.36532592773438,-106.75543975830078,-91.11650085449219,-97.0960922241211,-101.23580932617188,-96.63612365722656,-95.7161865234375,108.25556945800781,43.30222702026367,43.30222702026367,-286.65850830078125
-89.27662658691406,-97.32608032226562,-102.845703125,-111.5851058959961,-86.7468032836914,-94.79624938964844,-93.41634368896484,-111.5851058959961,108.25556945800781,43.30222702026367,43.30222702026367,-287.30535888671875
-104.2256088256836,-103.53565216064453,-113.42498016357422,-98.70598602294922,-97.78604888916016,-97.55606079101562,-109.74523162841797,-99.16595458984375,108.25556945800781,43.30222702026367,43.30222702026367,-286.93572998046875
-99.62592315673828,-103.76564025878906,-91.80645751953125,-121.70441436767578,-87.43675231933594,-99.16595458984375,-96.17615509033203,-98.01602935791016,108.25556945800781,43.30222702026367,43.30222702026367,-285.99627685546875
-90.65653228759766,-103.07568359375,-94.56626892089844,-125.61415100097656,-98.70598602294922,-104.91556549072266,-75.47756958007812,-113.19499969482422,108.25556945800781,43.30222702026367,43.30222702026367,-286.9665222167969
-116.87474822998047,-104.68557739257812,-102.845703125,-98.93596649169922,-81.45716094970703,-92.72639465332031,-77.77741241455078,-98.93596649169922,108.25556945800781,43.30222702026367,43.30222702026367,-286.18109130859375
-83.52702331542969,-94.56626892089844,-92.72639465332031,-106.29547119140625,-81.45716094970703,-92.49640655517578,-87.66674041748047,-83.52702331542969,108.25556945800781,43.30222702026367,43.30222702026367,-285.7498779296875
-81.22718048095703,-94.79624938964844,-95.7161865234375,-87.20677185058594,-86.28683471679688,-89.27662658691406,-83.06705474853516,-70.64789581298828,108.25556945800781,43.30222702026367,43.30222702026367,-285.7190856933594
-86.9767837524414,-94.79624938964844,-88.356689453125,-81.45716094970703,-83.52702331542969,-88.356689453125,-71.10786437988281,-74.78761291503906,108.25556945800781,43.30222702026367,43.30222702026367,-286.1965026855469
-77.08745574951172,-89.96658325195312,-93.64633178710938,-89.27662658691406,-67.6581039428711,-80.30724334716797,-78.23738098144531,-70.18792724609375,108.25556945800781,43.30222702026367,43.30222702026367,-285.087646484375
-70.18792724609375,-103.07568359375,-79.15731811523438,-91.11650085449219,-70.64789581298828,-92.95637512207031,-63.28839874267578,-81.68714904785156,108.25556945800781,43.30222702026367,43.30222702026367,-285.7806701660156
-89.7365951538086,-77.08745574951172,-83.98699188232422,-69.49797821044922,-66.96814727783203,-76.39750671386719,-66.73816680908203,-98.47599792480469,108.25556945800781,43.30222702026367,43.30222702026367,-284.3638000488281
-76.16751861572266,-88.58667755126953,-86.51681518554688,-87.89672088623047,-95.25621795654297,-82.83706665039062,-80.9971923828125,-93.64633178710938,108.25556945800781,43.30222702026367,43.30222702026367,-284.28680419921875
-77.54742431640625,-96.8661117553711,-88.126708984375,-96.17615509033203,-84.90692901611328,-72.02780151367188,-74.78761291503906,-67.8880844116211,108.25556945800781,43.30222702026367,43.30222702026367,-286.8279113769531
-89.04664611816406,-80.7672119140625,-101.00582885742188,-83.98699188232422,-82.83706665039062,-81.22718048095703,-95.7161865234375,-83.29703521728516,108.25556945800781,43.30222702026367,43.30222702026367,-285.7806701660156
-96.63612365722656,-102.15574645996094,-83.06705474853516,-87.66674041748047,-88.58667755126953,-93.87631225585938,-93.87631225585938,-84.67694091796875,108.25556945800781,43.30222702026367,43.30222702026367,-286.1195068359375
-95.94617462158203,-83.06705474853516,-90.19656372070312,-83.06705474853516,-89.7365951538086,-98.01602935791016,-88.81665802001953,-110.89515686035156,108.25556945800781,43.30222702026367,43.30222702026367,-287.3361511230469
-119.63455963134766,-100.54586029052734,-99.62592315673828,-88.356689453125,-107.21540832519531,-106.06548309326172,-101.23580932617188,-86.05684661865234,108.25556945800781,43.30222702026367,43.30222702026367,-286.1965026855469
-120.78447723388672,-110.66516876220703,-107.44538879394531,-124.23424530029297,-98.70598602294922,-106.29547119140625,-113.88494873046875,-110.66516876220703,108.25556945800781,43.30222702026367,43.30222702026367,-287.3361511230469
-106.75543975830078,-110.89515686035156,-104.2256088256836,-91.80645751953125,-83.98699188232422,-101.23580932617188,-88.81665802001953,-99.85590362548828,108.25556945800781,43.30222702026367,43.30222702026367,-287.22833251953125
-115.9548110961914,-109.05528259277344,-111.12513732910156,-101.00582885742188,-87.20677185058594,-98.24601745605469,-88.81665802001953,-118.25465393066406,108.25556945800781,43.30222702026367,43.30222702026367,-286.56610107421875
-103.76564025878906,-111.5851058959961,-114.57490539550781,-109.05528259277344,-105.60551452636719,-102.845703125,-78.46736145019531,-100.77584075927734,108.25556945800781,43.30222702026367,43.30222702026367,-285.24163818359375
-75.93753814697266,-95.02623748779297,-97.32608032226562,-101.4657974243164,-105.14554595947266,-101.23580932617188,-91.11650085449219,-115.72482299804688,108.25556945800781,43.30222702026367,43.30222702026367,-286.3197021484375
-93.87631225585938,-95.25621795654297,-97.78604888916016,-84.44696044921875,-100.08589172363281,-87.66674041748047,-84.90692901611328,-84.67694091796875,108.25556945800781,43.30222702026367,43.30222702026367,-286.6277160644531
-81.22718048095703,-91.57646942138672,-79.3873062133789,-108.8252944946289,-74.09766387939453,-84.21697235107422,-66.04821014404297,-103.99562072753906,108.25556945800781,43.30222702026367,43.30222702026367,-287.3515625
-82.3770980834961,-89.27662658691406,-77.54742431640625,-102.15574645996094,-66.73816680908203,-78.23738098144531,-76.16751861572266,-79.15731811523438,108.25556945800781,43.30222702026367,43.30222702026367,-285.1646423339844
-85.59687805175781,-92.72639465332031,-69.26799011230469,-69.03800964355469,-70.87788391113281,-57.07882308959961,-59.378665924072266,-82.83706665039062,108.25556945800781,43.30222702026367,43.30222702026367,-285.5958557128906
-94.79624938964844,-96.17615509033203,-69.49797821044922,-84.44696044921875,-78.00739288330078,-83.52702331542969,-54.089027404785156,-94.3362808227539,108.25556945800781,43.30222702026367,43.30222702026367,-286.78173828125
-87.66674041748047,-69.03800964355469,-70.64789581298828,-82.1471176147461,-67.19813537597656,-84.67694091796875,-74.09766387939453,-86.05684661865234,108.25556945800781,43.30222702026367,43.30222702026367,-284.94903564453125
-85.36689758300781,-75.70755004882812,-89.27662658691406,-91.11650085449219,-82.60708618164062,-95.25621795654297,-72.94773864746094,-86.28683471679688,108.25556945800781,43.30222702026367,43.30222702026367,-285.70367431640625
-94.3362808227539,-78.00739288330078,-89.27662658691406,-89.04664611816406,-85.82686614990234,-70.64789581298828,-93.18636322021484,-80.30724334716797,108.25556945800781,43.30222702026367,43.30222702026367,-284.8874206542969
-92.72639465332031,-94.1063003540039,-90.88652038574219,-82.1471176147461,-103.07568359375,-88.356689453125,-82.3770980834961,-82.83706665039062,108.25556945800781,43.30222702026367,43.30222702026367,-286.0116882324219
-98.01602935791016,-87.20677185058594,-86.9767837524414,-101.92576599121094,-98.24601745605469,-84.67694091796875,-82.83706665039062,-96.17615509033203,108.25556945800781,43.30222702026367,43.30222702026367,-286.65850830078125
-83.98699188232422,-100.31587219238281,-79.84727478027344,-106.98542022705078,-99.85590362548828,-108.5953140258789,-91.34648895263672,-83.06705474853516,108.25556945800781,43.30222702026367,43.30222702026367,-287.22833251953125
-100.08589172363281,-86.51681518554688,-84.44696044921875,-103.99562072753906,-97.55606079101562,-118.7146224975586,-91.34648895263672,-105.83550262451172,108.25556945800781,43.30222702026367,43.30222702026367,-286.8279113769531
-105.37553405761719,-115.49484252929688,-101.6957778930664,-92.95637512207031,-95.25621795654297,-88.356689453125,-103.53565216064453,-106.06548309326172,108.25556945800781,43.30222702026367,43.30222702026367,-286.7047119140625
-87.66674041748047,-118.02466583251953,-106.98542022705078,-115.49484252929688,-79.84727478027344,-96.40614318847656,-93.41634368896484,-106.52545166015625,108.25556945800781,43.30222702026367,43.30222702026367,-286.4891052246094
-120.32450866699219,-95.94617462158203,-104.45559692382812,-104.91556549072266,-115.03487396240234,-92.03643798828125,-90.65653228759766,-87.43675231933594,108.25556945800781,43.30222702026367,43.30222702026367,-286.7047119140625
-112.96501159667969,-104.91556549072266,-103.76564025878906,-97.55606079101562,-108.13534545898438,-87.43675231933594,-86.51681518554688,-98.93596649169922,108.25556945800781,43.30222702026367,43.30222702026367,-287.1975402832031
-99.62592315673828,-108.13534545898438,-98.70598602294922,-86.9767837524414,-87.89672088623047,-97.55606079101562,-81.91712951660156,-84.44696044921875,108.25556945800781,43.30222702026367,43.30222702026367,-285.90386962890625
-98.24601745605469,-101.6957778930664,-98.93596649169922,-83.75700378417969,-73.6376953125,-87.66674041748047,-86.28683471679688,-98.70598602294922,108.25556945800781,43.30222702026367,43.30222702026367,-286.6277160644531
-93.18636322021484,-100.08589172363281,-79.3873062133789,-80.9971923828125,-80.07725524902344,-79.6172866821289,-93.87631225585938,-89.7365951538086,108.25556945800781,43.30222702026367,43.30222702026367,-285.84228515625
-71.10786437988281,-98.93596649169922,-80.07725524902344,-90.42655181884766,-73.17772674560547,-93.18636322021484,-62.13847732543945,-86.05684661865234,108.25556945800781,43.30222702026367,43.30222702026367,-285.7806701660156
-89.04664611816406,-68.80802154541016,-96.63612365722656,-90.65653228759766,-86.9767837524414,-73.6376953125,-60.06861877441406,-80.9971923828125,108.25556945800781,43.30222702026367,43.30222702026367,-285.6266784667969
-82.1471176147461,-87.66674041748047,-63.97835159301758,-86.28683471679688,-80.30724334716797,-89.5066146850586,-58.4587287902832,-88.58667755126953,108.25556945800781,43.30222702026367,43.30222702026367,-286.5353088378906
-91.11650085449219,-83.52702331542969,-85.82686614990234,-78.46736145019531,-91.11650085449219,-70.18792724609375,-71.79782104492188,-79.84727478027344,108.25556945800781,43.30222702026367,43.30222702026367,-286.2580871582031
-80.30724334716797,-86.51681518554688,-102.15574645996094,-89.96658325195312,-86.05684661865234,-74.09766387939453,-57.99876022338867,-76.62748718261719,108.25556945800781,43.30222702026367,43.30222702026367,-286.3966979980469
-76.39750671386719,-90.65653228759766,-75.47756958007812,-79.15731811523438,-83.06705474853516,-72.4877700805664,-61.90849304199219,-80.7672119140625,108.25556945800781,43.30222702026367,43.30222702026367,-285.47265625
-84.67694091796875,-101.00582885742188,-96.63612365722656,-102.61571502685547,-107.67537689208984,-92.26642608642578,-87.20677185058594,-81.91712951660156,108.25556945800781,43.30222702026367,43.30222702026367,-285.84228515625
-96.63612365722656,-80.07725524902344,-82.3770980834961,-100.31587219238281,-78.46736145019531,-93.87631225585938,-87.43675231933594,-94.1063003540039,108.25556945800781,43.30222702026367,43.30222702026367,-287.41314697265625
-111.3551254272461,-106.52545166015625,-103.99562072753906,-116.64476013183594,-84.44696044921875,-95.94617462158203,-69.72795867919922,-86.05684661865234,108.25556945800781,43.30222702026367,43.30222702026367,-287.5517578125
-109.28526306152344,-126.3041000366211,-110.89515686035156,-109.9752197265625,-103.07568359375,-101.92576599121094,-81.22718048095703,-91.80645751953125,108.25556945800781,43.30222702026367,43.30222702026367,-286.8279113769531
-86.51681518554688,-87.89672088623047,-97.78604888916016,-89.96658325195312,-81.22718048095703,-98.24601745605469,-79.3873062133789,-89.04664611816406,108.25556945800781,43.30222702026367,43.30222702026367,-287.4285583496094
-98.70598602294922,-106.75543975830078,-93.18636322021484,-104.2256088256836,-98.70598602294922,-97.55606079101562,-105.83550262451172,-111.3551254272461,108.25556945800781,43.30222702026367,43.30222702026367,-287.78277587890625
-106.29547119140625,-111.5851058959961,-110.66516876220703,-94.79624938964844,-94.56626892089844,-81.68714904785156,-93.41634368896484,-106.52545166015625,108.25556945800781,43.30222702026367,43.30222702026367,-286.65850830078125
-117.564697265625,-100.54586029052734,-102.61571502685547,-84.21697235107422,-86.28683471679688,-97.0960922241211,-92.72639465332031,-104.91556549072266,108.25556945800781,43.30222702026367,43.30222702026367,-287.92138671875
-82.83706665039062,-94.56626892089844,-77.08745574951172,-92.26642608642578,-87.89672088623047,-81.45716094970703,-87.89672088623047,-98.70598602294922,108.25556945800781,43.30222702026367,43.30222702026367,-286.8587341308594
-76.85747528076172,-79.3873062133789,-83.52702331542969,-82.3770980834961,-90.19656372070312,-90.65653228759766,-81.91712951660156,-106.98542022705078,108.25556945800781,43.30222702026367,43.30222702026367,-285.1646423339844
-109.9752197265625,-95.7161865234375,-88.81665802001953,-109.9752197265625,-86.51681518554688,-84.90692901611328,-85.36689758300781,-90.88652038574219,108.25556945800781,43.30222702026367,43.30222702026367,-285.8114929199219
-103.99562072753906,-90.42655181884766,-88.58667755126953,-103.99562072753906,-79.3873062133789,-85.82686614990234,-90.65653228759766,-86.9767837524414,108.25556945800781,43.30222702026367,43.30222702026367,-286.3966979980469
-82.3770980834961,-91.34648895263672,-86.51681518554688,-87.89672088623047,-87.89672088623047,-84.67694091796875,-66.5081787109375,-88.81665802001953,108.25556945800781,43.30222702026367,43.30222702026367,-286.18109130859375
-85.13690948486328,-90.65653228759766,-87.66674041748047,-76.85747528076172,-76.39750671386719,-61.67850875854492,-50.17929458618164,-70.64789581298828,108.25556945800781,43.30222702026367,43.30222702026367,-284.56402587890625
-84.21697235107422,-75.2475814819336,-70.87788391113281,-89.96658325195312,-68.57804107666016,-65.35826110839844,-63.51838302612305,-61.67850875854492,108.25556945800781,43.30222702026367,43.30222702026367,-284.2406005859375
-80.53722381591797,-71.10786437988281,-73.86767578125,-89.7365951538086,-65.1282730102539,-73.6376953125,-67.19813537597656,-66.2781982421875,108.25556945800781,43.30222702026367,43.30222702026367,-285.8268737792969
-77.54742431640625,-94.3362808227539,-78.69734954833984,-79.84727478027344,-80.9971923828125,-67.6581039428711,-60.75857162475586,-82.1471176147461,108.25556945800781,43.30222702026367,43.30222702026367,-285.5650634765625
-102.15574645996094,-111.5851058959961,-94.1063003540039,-106.29547119140625,-103.99562072753906,-93.18636322021484,-86.9767837524414,-107.21540832519531,108.25556945800781,43.30222702026367,43.30222702026367,-286.84332275390625
-117.10472869873047,-107.90535736083984,-107.90535736083984,-117.564697265625,-90.19656372070312,-99.62592315673828,-86.05684661865234,-84.90692901611328,108.25556945800781,43.30222702026367,43.30222702026367,-286.1656799316406
-104.91556549072266,-122.85433959960938,-107.44538879394531,-112.50504302978516,-117.10472869873047,-104.68557739257812,-96.17615509033203,-120.55449676513672,108.25556945800781,43.30222702026367,43.30222702026367,-287.1051330566406
-101.23580932617188,-97.78604888916016,-112.50504302978516,-112.73503112792969,-102.845703125,-118.25465393066406,-96.40614318847656,-109.9752197265625,108.25556945800781,43.30222702026367,43.30222702026367,-285.8268737792969
-104.45559692382812,-109.9752197265625,-87.89672088623047,-91.34648895263672,-95.25621795654297,-96.63612365722656,-111.3551254272461,-107.67537689208984,108.25556945800781,43.30222702026367,43.30222702026367,-286.3966979980469
-96.63612365722656,-120.55449676513672,-101.00582885742188,-111.3551254272461,-82.3770980834961,-88.81665802001953,-92.49640655517578,-103.30567169189453,108.25556945800781,43.30222702026367,43.30222702026367,-286.4275207519531
-105.60551452636719,-104.91556549072266,-117.79468536376953,-109.9752197265625,-100.31587219238281,-110.89515686035156,-97.55606079101562,-97.78604888916016,108.25556945800781,43.30222702026367,43.30222702026367,-285.9346923828125
-101.6957778930664,-114.11493682861328,-99.85590362548828,-102.38573455810547,-104.2256088256836,-98.24601745605469,-88.81665802001953,-107.90535736083984,108.25556945800781,43.30222702026367,43.30222702026367,-287.30535888671875
-81.22718048095703,-89.7365951538086,-72.2577896118164,-90.88652038574219,-86.9767837524414,-81.22718048095703,-86.28683471679688,-92.26642608642578,108.25556945800781,43.30222702026367,43.30222702026367,-286.9203186035156
-83.75700378417969,-91.80645751953125,-84.90692901611328,-109.51525115966797,-76.16751861572266,-84.90692901611328,-64.20833587646484,-101.00582885742188,108.25556945800781,43.30222702026367,43.30222702026367,-286.8279113769531
-97.0960922241211,-100.31587219238281,-79.3873062133789,-92.95637512207031,-77.31744384765625,-68.34805297851562,-69.49797821044922,-60.988555908203125,108.25556945800781,43.30222702026367,43.30222702026367,-284.70263671875
-92.95637512207031,-98.24601745605469,-99.16595458984375,-91.11650085449219,-88.126708984375,-88.356689453125,-60.06861877441406,-79.15731811523438,108.25556945800781,43.30222702026367,43.30222702026367,-284.1636047363281
-83.75700378417969,-80.07725524902344,-73.6376953125,-89.5066146850586,-69.26799011230469,-65.81822967529297,-68.80802154541016,-66.2781982421875,108.25556945800781,43.30222702026367,43.30222702026367,-284.3330078125
-79.3873062133789,-83.98699188232422,-97.32608032226562,-95.7161865234375,-84.67694091796875,-98.47599792480469,-78.46736145019531,-90.19656372070312,108.25556945800781,43.30222702026367,43.30222702026367,-286.55072021484375
-83.98699188232422,-101.92576599121094,-85.36689758300781,-95.02623748779297,-96.40614318847656,-84.21697235107422,-80.7672119140625,-101.23580932617188,108.25556945800781,43.30222702026367,43.30222702026367,-285.5496520996094
-89.5066146850586,-84.90692901611328,-72.2577896118164,-88.58667755126953,-60.29860305786133,-67.6581039428711,-71.56783294677734,-70.87788391113281,108.25556945800781,43.30222702026367,43.30222702026367,-286.4891052246094
-84.21697235107422,-89.27662658691406,-87.43675231933594,-75.47756958007812,-71.79782104492188,-83.29703521728516,-63.058414459228516,-80.9971923828125,108.25556945800781,43.30222702026367,43.30222702026367,-285.9346923828125
-96.17615509033203,-114.34491729736328,-90.65653228759766,-98.70598602294922,-75.70755004882812,-103.53565216064453,-87.66674041748047,-100.31587219238281,108.25556945800781,43.30222702026367,43.30222702026367,-287.1359558105469
-106.98542022705078,-105.83550262451172,-104.91556549072266,-113.88494873046875,-82.83706665039062,-91.11650085449219,-74.09766387939453,-108.8252944946289,108.25556945800781,43.30222702026367,43.30222702026367,-285.70367431640625
-98.24601745605469,-108.36532592773438,-86.28683471679688,-108.8252944946289,-105.14554595947266,-108.36532592773438,-94.1063003540039,-86.05684661865234,108.25556945800781,43.30222702026367,43.30222702026367,-287.0127258300781
-101.23580932617188,-85.13690948486328,-85.36689758300781,-101.00582885742188,-83.75700378417969,-97.0960922241211,-96.40614318847656,-98.93596649169922,108.25556945800781,43.30222702026367,43.30222702026367,-288.72222900390625
-101.4657974243164,-105.37553405761719,-85.13690948486328,-97.78604888916016,-97.32608032226562,-84.21697235107422,-79.15731811523438,-102.38573455810547,108.25556945800781,43.30222702026367,43.30222702026367,-287.5671691894531
-83.52702331542969,-100.31587219238281,-89.96658325195312,-112.96501159667969,-103.76564025878906,-102.845703125,-102.38573455810547,-107.44538879394531,108.25556945800781,43.30222702026367,43.30222702026367,-287.78277587890625
-96.63612365722656,-88.58667755126953,-101.00582885742188,-107.21540832519531,-101.4657974243164,-119.40457153320312,-93.64633178710938,-106.06548309326172,108.25556945800781,43.30222702026367,43.30222702026367,-286.08868408203125
-106.75543975830078,-102.38573455810547,-99.39593505859375,-118.9446029663086,-94.56626892089844,-98.24601745605469,-95.7161865234375,-90.42655181884766,108.25556945800781,43.30222702026367,43.30222702026367,-286.27349853515625
-78.00739288330078,-80.30724334716797,-89.5066146850586,-88.81665802001953,-73.86767578125,-87.66674041748047,-89.04664611816406,-92.95637512207031,108.25556945800781,43.30222702026367,43.30222702026367,-286.9203186035156
-94.1063003540039,-96.17615509033203,-106.52545166015625,-95.25621795654297,-85.82686614990234,-84.21697235107422,-61.90849304199219,-83.98699188232422,108.25556945800781,43.30222702026367,43.30222702026367,-286.596923828125
-95.7161865234375,-90.42655181884766,-73.86767578125,-89.04664611816406,-58.918697357177734,-65.81822967529297,-68.11807250976562,-69.49797821044922,108.25556945800781,43.30222702026367,43.30222702026367,-287.0897521972656
