PT_FU_02,PT_N2_05,PT_GO2_04_1,PT_N2_19,PT_FU_01_1,PT_LO2_05,PT_N2_06,PT_GO2_03_1
8.948575973510742,-1250.6253662109375,-375.2479248046875,-75.00148010253906,-499.68084716796875,-374.880859375,-375.4931640625,-375.16278076171875
9.133197784423828,-1250.317626953125,-375.2479248046875,-75.00763702392578,-499.72186279296875,-374.63470458984375,-374.81597900390625,-375.2857971191406
-8.22127628326416,-1249.8046875,-374.69390869140625,-74.97687530517578,-500.2550354003906,-375.4654846191406,-374.9698791503906,-375.009033203125
-6.036581993103027,-1249.8046875,-374.66314697265625,-75.00763702392578,-500.4190673828125,-374.97314453125,-375.0929870605469,-374.9167785644531
7.625450611114502,-1250.5228271484375,-375.0940246582031,-75.01378631591797,-500.0499572753906,-375.0039367675781,-374.8775329589844,-374.9167785644531
14.64108943939209,-1250.5228271484375,-375.37103271484375,-75.01378631591797,-500.0089416503906,-375.0039367675781,-374.84674072265625,-374.978271484375
11.871758460998535,-1250.7279052734375,-375.3094787597656,-75.03839111328125,-500.1730041503906,-374.7885437011719,-374.5389404296875,-374.79376220703125
-11.05214786529541,-1249.7021484375,-374.9401550292969,-75.01993560791016,-500.0499572753906,-375.0039367675781,-374.84674072265625,-375.009033203125
-2.7133846282958984,-1249.7021484375,-374.9401550292969,-75.00148010253906,-500.0089416503906,-375.0346984863281,-375.03143310546875,-375.0705261230469
-17.760082244873047,-1249.1893310546875,-374.6323547363281,-74.9707260131836,-500.1730041503906,-375.3116149902344,-375.5547180175781,-375.3780212402344
1.5944634675979614,-1250.6253662109375,-375.12481689453125,-75.01993560791016,-500.2550354003906,-375.0654602050781,-374.9698791503906,-375.0705261230469
0.17902763187885284,-1250.317626953125,-375.1863708496094,-74.99533081054688,-499.8858947753906,-375.61932373046875,-374.6928405761719,-374.7015075683594
5.963852405548096,-1249.8046875,-375.12481689453125,-75.01993560791016,-499.9679260253906,-374.91162109375,-374.9698791503906,-375.4395446777344
7.840843200683594,-1250.0098876953125,-374.9401550292969,-74.98918151855469,-499.8448791503906,-375.0039367675781,-374.9390869140625,-374.978271484375
1.1636786460876465,-1250.317626953125,-375.1863708496094,-75.02608489990234,-500.0499572753906,-374.9423828125,-374.8775329589844,-374.82452392578125
-14.190722465515137,-1249.599609375,-374.7554626464844,-74.9522705078125,-499.63983154296875,-374.9423828125,-375.3392639160156,-375.4087829589844
8.97934627532959,-1250.0098876953125,-375.2786865234375,-75.03224182128906,-499.76287841796875,-374.69622802734375,-375.2776794433594,-375.3472900390625
7.840843200683594,-1250.93310546875,-375.15557861328125,-74.95841979980469,-499.72186279296875,-375.2193298339844,-375.3700256347656,-375.009033203125
0.33287933468818665,-1249.8046875,-375.032470703125,-75.01993560791016,-500.0499572753906,-374.9423828125,-375.00067138671875,-375.009033203125
-8.498208999633789,-1249.599609375,-374.8785705566406,-74.97687530517578,-499.9679260253906,-374.91162109375,-374.9083251953125,-375.009033203125
-0.8979343771934509,-1249.7021484375,-375.001708984375,-75.00148010253906,-499.9269104003906,-374.9423828125,-375.1853332519531,-375.3472900390625
22.210594177246094,-1250.0098876953125,-375.12481689453125,-75.05068969726562,-500.4600830078125,-375.4346923828125,-375.4316101074219,-375.2857971191406
