TC_LO2_03,TC_GO2_04_1,TC_GO2_04_2,TC_FU_01,TC_GO2_05,TC_H2_03,TC_FU_02,TC_LO2_04,TC_GG_01,TC_FU_04,TC_FU_05,TC_N2_12_1,TC_LO2_05,TC_LO2_07
2296.456298828125,21.81037139892578,2296.456298828125,2296.456298828125,2296.456298828125,2296.456298828125,2296.456298828125,24.47614097595215,2296.456298828125,2296.456298828125,2296.456298828125,2296.456298828125,2296.456298828125,2296.456298828125
2296.431640625,21.86615753173828,2296.431640625,2296.431640625,2296.431640625,2296.431640625,2296.431640625,24.46348762512207,2296.431640625,2296.431640625,2296.431640625,2296.431640625,2296.431640625,2296.431640625
2296.336181640625,21.739465713500977,2296.336181640625,2296.336181640625,2296.336181640625,2296.336181640625,2296.336181640625,24.396635055541992,2296.336181640625,2296.336181640625,2296.336181640625,2296.336181640625,2296.336181640625,2296.336181640625
2296.36083984375,21.783626556396484,2296.36083984375,2296.36083984375,2296.36083984375,2296.36083984375,2296.36083984375,24.444150924682617,2296.36083984375,2296.36083984375,2296.36083984375,2296.36083984375,2296.36083984375,2296.36083984375
2296.3525390625,21.697725296020508,2296.3525390625,2296.3525390625,2296.3525390625,2296.3525390625,2296.3525390625,24.399303436279297,2296.3525390625,2296.3525390625,2296.3525390625,2296.3525390625,2296.3525390625,2296.3525390625
2296.566162109375,21.709123611450195,2296.566162109375,2296.566162109375,2296.566162109375,2296.566162109375,2296.566162109375,24.47298240661621,2296.566162109375,2296.566162109375,2296.566162109375,2296.566162109375,2296.566162109375,2296.566162109375
2296.61376953125,21.889028549194336,2296.61376953125,2296.61376953125,2296.61376953125,2296.61376953125,2296.61376953125,24.5806827545166,2296.61376953125,2296.61376953125,2296.61376953125,2296.61376953125,2296.61376953125,2296.61376953125
2296.555419921875,21.819610595703125,2296.555419921875,2296.555419921875,2296.555419921875,2296.555419921875,2296.555419921875,24.47935676574707,2296.555419921875,2296.555419921875,2296.555419921875,2296.555419921875,2296.555419921875,2296.555419921875
2296.5205078125,21.81295394897461,2296.5205078125,2296.5205078125,2296.5205078125,2296.5205078125,2296.5205078125,24.574247360229492,2296.5205078125,2296.5205078125,2296.5205078125,2296.5205078125,2296.5205078125,2296.5205078125
2296.59521484375,21.919330596923828,2296.59521484375,2296.59521484375,2296.59521484375,2296.59521484375,2296.59521484375,24.528074264526367,2296.59521484375,2296.59521484375,2296.59521484375,2296.59521484375,2296.59521484375,2296.59521484375
2296.554443359375,21.860374450683594,2296.554443359375,2296.554443359375,2296.554443359375,2296.554443359375,2296.554443359375,24.483102798461914,2296.554443359375,2296.554443359375,2296.554443359375,2296.554443359375,2296.554443359375,2296.554443359375
2296.4404296875,21.819976806640625,2296.4404296875,2296.4404296875,2296.4404296875,2296.4404296875,2296.4404296875,24.48249053955078,2296.4404296875,2296.4404296875,2296.4404296875,2296.4404296875,2296.4404296875,2296.4404296875
2296.49658203125,21.846397399902344,2296.49658203125,2296.49658203125,2296.49658203125,2296.49658203125,2296.49658203125,24.472158432006836,2296.49658203125,2296.49658203125,2296.49658203125,2296.49658203125,2296.49658203125,2296.49658203125
